scene,frame,variant,metric_profile,pq,sq,rq,miou,macc,mcov,mwcov,mprec,mrec,tp,fp,fn,num_pred_segments,num_gt_segments,num_pred_instances,num_gt_instances
1ada7a0617,1ada7a0617/DSC03473,gt_shape,prpp_compatible,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,13,0,0,13,13,10,10
1ada7a0617,1ada7a0617/DSC03475,raw,prpp_compatible,0.5197944013019298,0.8576607621481841,0.6060606060606061,0.6894918192324525,0.773440432247158,0.46835596929121937,0.8367645862800169,1.0,0.6,10,6,7,16,17,11,15
1ada7a0617,1ada7a0617/DSC03475,gt_label,prpp_compatible,0.5529671135503598,0.8570990260030577,0.6451612903225806,0.6893287778487656,0.7810858009799757,0.46835596929121937,0.8367645862800169,1.0,0.6,10,4,7,14,17,11,15
1ada7a0617,1ada7a0617/DSC03475,gt_shape,prpp_compatible,0.7058823529411765,1.0,0.7058823529411765,0.7902974831255062,0.8249989307817372,0.6666666666666666,0.9902603534560077,0.6666666666666666,0.6666666666666666,12,5,5,17,17,15,15
1ada7a0617,1ada7a0617/DSC03476,raw,prpp_compatible,0.5444086071667297,0.8166129107500946,0.6666666666666666,0.6999189096377045,0.7969979391830683,0.4077540679293957,0.8473237334328256,0.9,0.47368421052631576,12,2,10,14,22,10,19
1ada7a0617,1ada7a0617/DSC03476,gt_label,prpp_compatible,0.5444086071667297,0.8166129107500946,0.6666666666666666,0.7113511837897953,0.8300888829529122,0.4077540679293957,0.8473237334328256,0.9,0.47368421052631576,12,2,10,14,22,10,19
1ada7a0617,1ada7a0617/DSC03476,gt_shape,prpp_compatible,0.7221778157529654,0.9999385141194904,0.7222222222222222,0.893558229950247,0.8936248396541324,0.5263157894736842,0.9644094930841532,1.0,0.5263157894736842,13,1,9,14,22,10,19
1ada7a0617,1ada7a0617/DSC03478,raw,prpp_compatible,0.5864218890314791,0.8796328335472186,0.6666666666666666,0.7199451944983358,0.768248561065695,0.5512789180786182,0.8826900460854701,0.7058823529411765,0.631578947368421,15,7,8,22,23,17,19
1ada7a0617,1ada7a0617/DSC03478,gt_label,prpp_compatible,0.59974965923674,0.8796328335472186,0.6818181818181818,0.7790517466464967,0.8533596045750377,0.5512789180786182,0.8826900460854701,0.75,0.631578947368421,15,6,8,21,23,16,19
1ada7a0617,1ada7a0617/DSC03478,gt_shape,prpp_compatible,0.7441860465116279,1.0,0.7441860465116279,0.815595954033134,0.8169170498629544,0.6842105263157895,0.9903088717850943,0.8125,0.6842105263157895,16,4,7,20,23,16,19
1ada7a0617,1ada7a0617/DSC03480,raw,prpp_compatible,0.6618941358194419,0.8163361008439783,0.8108108108108109,0.8043940033897196,0.8394926365064442,0.6370114681339109,0.7840215552048814,0.8571428571428571,0.7857142857142857,15,4,3,19,18,14,14
1ada7a0617,1ada7a0617/DSC03480,gt_label,prpp_compatible,0.6898890851601736,0.8278669021922084,0.8333333333333334,0.8217821209332836,0.8671666387129445,0.6370114681339109,0.7840215552048814,0.9230769230769231,0.7857142857142857,15,3,3,18,18,13,14
1ada7a0617,1ada7a0617/DSC03480,gt_shape,prpp_compatible,0.8888888888888888,1.0,0.8888888888888888,0.9162233333079274,0.9166666666666666,0.8571428571428571,0.9546712535867452,0.9230769230769231,0.8571428571428571,16,2,2,18,18,13,14
1ada7a0617,1ada7a0617/DSC03482,raw,prpp_compatible,0.4723551756607224,0.7448677770034469,0.6341463414634146,0.5235175417161779,0.5538816481135558,0.6265730293529415,0.8296157939127687,0.5263157894736842,0.8461538461538461,13,11,4,24,17,19,13
1ada7a0617,1ada7a0617/DSC03482,gt_label,prpp_compatible,0.5423504729874326,0.7747863899820465,0.7,0.6165999624776496,0.6710954760668236,0.6265730293529415,0.8296157939127687,0.7142857142857143,0.8461538461538461,14,9,3,23,17,14,13
1ada7a0617,1ada7a0617/DSC03482,gt_shape,prpp_compatible,0.8235294117647058,1.0,0.8235294117647058,0.6605012580523516,0.6630831056775102,0.8461538461538461,0.9895497699933526,0.8461538461538461,0.8461538461538461,14,3,3,17,17,13,13
1ada7a0617,1ada7a0617/DSC03484,raw,prpp_compatible,0.5862465753141635,0.8402867579503009,0.6976744186046512,0.5740500942623324,0.5946743984026704,0.6806190315265733,0.5179676758462144,0.55,0.7857142857142857,15,10,3,25,18,20,14
1ada7a0617,1ada7a0617/DSC03484,gt_label,prpp_compatible,0.6669666676686171,0.87539375131506,0.7619047619047619,0.6789393388778889,0.7088237743532417,0.743284578057919,0.8791592725114465,0.6666666666666666,0.8571428571428571,16,8,2,24,18,18,14
1ada7a0617,1ada7a0617/DSC03484,gt_shape,prpp_compatible,0.8333333333333334,1.0,0.8333333333333334,0.5955633458638684,0.5960362795076403,0.8571428571428571,0.588026456115404,0.8571428571428571,0.8571428571428571,15,3,3,18,18,14,14
1ada7a0617,1ada7a0617/DSC03485,raw,prpp_compatible,0.5874878009869106,0.860249994302262,0.6829268292682927,0.5541627638387358,0.5896466897830512,0.6878530977446736,0.543502541247477,0.6666666666666666,0.8571428571428571,14,9,4,23,18,18,14
1ada7a0617,1ada7a0617/DSC03485,gt_label,prpp_compatible,0.6071149042542417,0.829723702480797,0.7317073170731707,0.5828793404868687,0.6585655537380584,0.7142128371851326,0.6837667034616142,0.7222222222222222,0.9285714285714286,15,8,3,23,18,18,14
1ada7a0617,1ada7a0617/DSC03485,gt_shape,prpp_compatible,0.8333333333333334,1.0,0.8333333333333334,0.5940520226683733,0.5942043846587739,0.8571428571428571,0.6193000524284714,0.8571428571428571,0.8571428571428571,15,3,3,18,18,14,14
1ada7a0617,1ada7a0617/DSC03487,raw,prpp_compatible,0.46394178514074796,0.8435305184377235,0.55,0.4202665629336393,0.43942892754230356,0.4731053722377775,0.573842398785502,0.5294117647058824,0.625,11,10,8,21,19,17,16
1ada7a0617,1ada7a0617/DSC03487,gt_label,prpp_compatible,0.5229758738032364,0.7844638107048545,0.6666666666666666,0.507575575126627,0.5600457173312531,0.49278416302341366,0.5800714070669603,0.6666666666666666,0.6875,13,7,6,20,19,15,16
1ada7a0617,1ada7a0617/DSC03487,gt_shape,prpp_compatible,0.6666666666666666,1.0,0.6666666666666666,0.4560447006647353,0.46025136951716394,0.625,0.6496463531530485,0.7692307692307693,0.625,12,5,7,17,19,13,16
1ada7a0617,1ada7a0617/DSC03489,raw,prpp_compatible,0.4541285123422596,0.8136469179465484,0.5581395348837209,0.5120480107728326,0.5819717143734683,0.5049697419365872,0.8611278530470667,0.5555555555555556,0.5882352941176471,12,11,8,23,20,18,17
1ada7a0617,1ada7a0617/DSC03489,gt_label,prpp_compatible,0.489431748930941,0.8361125710903575,0.5853658536585366,0.5672435618172912,0.6270849285631586,0.5049697419365872,0.8611278530470667,0.6666666666666666,0.5882352941176471,12,9,8,21,20,15,17
1ada7a0617,1ada7a0617/DSC03489,gt_shape,prpp_compatible,0.7485499530601739,0.9624213682202235,0.7777777777777778,0.5983882760583542,0.6453179416542932,0.7058823529411765,0.9879747373348808,0.9230769230769231,0.7058823529411765,14,2,6,16,20,13,17
1ada7a0617,1ada7a0617/DSC03491,raw,prpp_compatible,0.43897288313723243,0.7901511896470184,0.5555555555555556,0.5004040199603198,0.6741812037831242,0.4454677696252646,0.5328648270154149,0.6,0.5714285714285714,10,9,7,19,17,15,14
1ada7a0617,1ada7a0617/DSC03491,gt_label,prpp_compatible,0.5609189321096787,0.8180067759932815,0.6857142857142857,0.6948313078288854,0.7535738668658617,0.5752805131728032,0.8425488757516563,0.8,0.7142857142857143,12,6,5,18,17,15,14
1ada7a0617,1ada7a0617/DSC03491,gt_shape,prpp_compatible,0.6470588235294118,1.0,0.6470588235294118,0.6260561858466015,0.7394638929768816,0.6428571428571429,0.6755418437102396,0.6428571428571429,0.6428571428571429,11,6,6,17,17,14,14
1ada7a0617,1ada7a0617/DSC03493,raw,prpp_compatible,0.5777770701841102,0.8666656052761652,0.6666666666666666,0.5261694818718657,0.6154854704296159,0.6626292687822651,0.8840249450399389,0.7,0.75,8,6,2,14,10,10,8
