scene,frame,mode,metric_profile,pq,sq,rq,miou,macc,mcov,mwcov,mprec,mrec,tp,fp,fn,num_pred_segments,num_gt_segments,num_pred_instances,num_gt_instances
1ada7a0617,1ada7a0617/DSC03639,per-view,prpp_compatible,0.33384632648344825,0.767846550911931,0.43478260869565216,0.33966425633805297,0.45347171611130116,0.41616282150666717,0.5084602705624008,0.4444444444444444,0.5714285714285714,5,8,5,13,10,9,7
1ada7a0617,1ada7a0617/DSC03641,per-view,prpp_compatible,0.35948943554140694,0.6830299275286732,0.5263157894736842,0.2845090341048396,0.2982734735944898,0.3302638173868982,0.5547168931410947,0.375,0.5,5,6,3,11,8,8,6
1ada7a0617,1ada7a0617/DSC03642,per-view,prpp_compatible,0.28179101375396415,0.6692536576656649,0.42105263157894735,0.22056516892487651,0.2951216113049946,0.18326945914422724,0.28522934732438904,0.5,0.375,4,5,6,9,10,6,8
1ada7a0617,1ada7a0617/DSC03644,per-view,prpp_compatible,0.4197013187889878,0.8184175716385262,0.5128205128205128,0.49735687734882067,0.580786718900462,0.3131655030018006,0.6435840180900245,0.5714285714285714,0.3888888888888889,10,8,11,18,21,14,18
1ada7a0617,1ada7a0617/DSC03646,per-view,prpp_compatible,0.41519289726280884,0.7784866823677666,0.5333333333333333,0.5797396765212331,0.6686488411638133,0.4594076745240266,0.8204745621607291,0.5238095238095238,0.75,12,14,7,26,19,21,16
1ada7a0617,1ada7a0617/DSC03648,per-view,prpp_compatible,0.4872360822821107,0.8058135206973369,0.6046511627906976,0.5484648582264495,0.6153461340317946,0.4688682238402598,0.7718313428669864,0.5789473684210527,0.6470588235294118,13,10,7,23,20,19,17
1ada7a0617,1ada7a0617/DSC03650,per-view,prpp_compatible,0.5530963029233991,0.8799259364690439,0.6285714285714286,0.5911339793285497,0.6057724751734718,0.4663555056425112,0.8667960928310372,0.6153846153846154,0.6,11,6,7,17,18,13,15
1ada7a0617,1ada7a0617/DSC03651,per-view,prpp_compatible,0.5958855369544063,0.8667425992064092,0.6875,0.6080514209354827,0.6204671463121646,0.5570888871952462,0.8987084887862801,0.6666666666666666,0.6666666666666666,11,6,4,17,15,12,12
1ada7a0617,1ada7a0617/DSC03653,per-view,prpp_compatible,0.5336505415119156,0.8671821299568628,0.6153846153846154,0.4614654607511082,0.5460609521468072,0.46991638014496373,0.868047059633209,0.5555555555555556,0.5555555555555556,8,6,4,14,12,9,9
1ada7a0617,1ada7a0617/DSC03655,per-view,prpp_compatible,0.38648378052802895,0.7971227973390597,0.48484848484848486,0.4085518232953012,0.5316141693494713,0.38029870723403025,0.4073171985205846,0.3333333333333333,0.45454545454545453,8,11,6,19,14,15,11
1ada7a0617,1ada7a0617/DSC03657,per-view,prpp_compatible,0.46078816040567777,0.8377966552830505,0.55,0.4360742691585508,0.45781323978906724,0.531223531178862,0.4674123239315868,0.5,0.6428571428571429,11,12,6,23,17,18,14
1ada7a0617,1ada7a0617/DSC03659,per-view,prpp_compatible,0.39683482696454,0.8184718306143637,0.48484848484848486,0.38118399626840155,0.4624736452322291,0.3663943382691457,0.4631444434694499,0.6923076923076923,0.6428571428571429,8,8,9,16,17,13,14
1ada7a0617,1ada7a0617/DSC03660,per-view,prpp_compatible,0.5331145845291599,0.861185098085566,0.6190476190476191,0.5231986293074876,0.545558040761244,0.5675852253169688,0.41257314055710487,0.5555555555555556,0.7333333333333333,13,10,6,23,19,18,15
1ada7a0617,1ada7a0617/DSC03662,per-view,prpp_compatible,0.4837563536813153,0.8186645985376105,0.5909090909090909,0.48054139020933095,0.5571117226560105,0.5399430645621803,0.41213428137274166,0.55,0.7333333333333333,13,12,6,25,19,20,15
1ada7a0617,1ada7a0617/DSC03664,per-view,prpp_compatible,0.526889547291578,0.790334320937367,0.6666666666666666,0.6096724498369721,0.6294571060999549,0.513749951724083,0.7093931529854501,0.5714285714285714,0.6923076923076923,12,7,5,19,17,14,13
1ada7a0617,1ada7a0617/DSC03666,per-view,prpp_compatible,0.5851620913018091,0.8045978755399874,0.7272727272727273,0.6074007573384049,0.6227739774916946,0.5150050604807898,0.7651241326672192,0.7272727272727273,0.6153846153846154,12,4,5,16,17,11,13
1ada7a0617,1ada7a0617/DSC03668,per-view,prpp_compatible,0.5614002897910528,0.8165822396960768,0.6875,0.541601694556075,0.589934535153508,0.4996066508527989,0.8227403155486257,0.7272727272727273,0.6153846153846154,11,4,6,15,17,11,13
1ada7a0617,1ada7a0617/DSC03669,per-view,prpp_compatible,0.4516944782927502,0.8030124058537782,0.5625,0.46909049590931834,0.5760379045550533,0.40169769790435383,0.792026478386388,0.6363636363636364,0.5833333333333334,9,7,7,16,16,11,12
1ada7a0617,1ada7a0617/DSC03671,per-view,prpp_compatible,0.6078162827364337,0.7948366774245671,0.7647058823529411,0.49103151339161605,0.5108724785776911,0.6104798227007084,0.8131034241111414,0.9166666666666666,0.7857142857142857,13,3,5,16,18,12,14
1ada7a0617,1ada7a0617/DSC03673,per-view,prpp_compatible,0.5033658593850061,0.8236895880845555,0.6111111111111112,0.4478503369577846,0.4685322450435408,0.43580749038961086,0.8112629167756953,0.7692307692307693,0.5882352941176471,11,5,9,16,20,13,17
1ada7a0617,1ada7a0617/DSC03675,per-view,prpp_compatible,0.4400955956183769,0.7701672923321596,0.5714285714285714,0.5001093369268264,0.5380000215198247,0.3848949338047739,0.5244558728043726,0.7857142857142857,0.5238095238095238,12,6,12,18,24,14,21
1ada7a0617,1ada7a0617/DSC03677,per-view,prpp_compatible,0.506643977784061,0.7768540992688935,0.6521739130434783,0.6254971790930935,0.6454989902242673,0.5230161261221451,0.6747311560944846,0.8333333333333334,0.7142857142857143,15,8,8,23,23,18,21
1ada7a0617,1ada7a0617/DSC03678,per-view,prpp_compatible,0.5752726745293941,0.8053817443411517,0.7142857142857143,0.710501324663272,0.7305765258027822,0.5236974295943982,0.7225478118678952,0.8666666666666667,0.6842105263157895,15,5,7,20,22,15,19
1ada7a0617,1ada7a0617/DSC03680,per-view,prpp_compatible,0.5444993250477297,0.7804490325684126,0.6976744186046512,0.6901652675066501,0.7121901028687082,0.5325879256965869,0.710413104823487,0.9375,0.7368421052631579,15,6,7,21,22,16,19
1ada7a0617,1ada7a0617/DSC03683,per-view,prpp_compatible,0.4996368565244278,0.8029878051285447,0.6222222222222222,0.5647590292621504,0.5938879999462602,0.5516862917058747,0.538466056712143,0.631578947368421,0.6842105263157895,14,10,7,24,21,19,19
1ada7a0617,1ada7a0617/DSC03685,per-view,prpp_compatible,0.502011674211365,0.7697512337907598,0.6521739130434783,0.5364389174633599,0.570470132457375,0.5227056140703441,0.574262439971233,0.7894736842105263,0.7142857142857143,15,8,8,23,23,19,21
1ada7a0617,1ada7a0617/DSC03687,per-view,prpp_compatible,0.4799848684103257,0.8056888862601896,0.5957446808510638,0.589869286416954,0.6140298879767624,0.5055682378021353,0.692459150534062,0.7894736842105263,0.6818181818181818,14,9,10,23,24,19,22
